,zipcode,STATE,STATEFIPS,N1,A00100,A02650,N02650,avg_gross_income,avg_total_income
333,02150,MA,25,18310,783261.0,789585.0,18310,42777.77170944839,43123.15674494812
334,02151,MA,25,28290,1425613.0,1438882.0,28290,50392.824319547544,50861.85931424532
335,02152,MA,25,9460,704866.0,713023.0,9460,74510.14799154333,75372.41014799154
336,02155,MA,25,31580,2387369.0,2417149.0,31580,75597.49841671945,76540.50031665611
337,02163,MA,25,420,41891.0,42124.0,420,99740.47619047618,100295.23809523809
338,02169,MA,25,31100,2060153.0,2081938.0,31100,66242.86173633441,66943.34405144694
339,02170,MA,25,10710,649971.0,657044.0,10710,60688.23529411764,61348.64612511671
340,02171,MA,25,10500,801150.0,811647.0,10500,76300.0,77299.71428571429
341,02176,MA,25,14670,1552632.0,1571131.0,14670,105837.21881390593,107098.2276755283
342,02180,MA,25,12460,1091567.0,1104020.0,12460,87605.69823434991,88605.13643659711
343,02184,MA,25,19680,1703298.0,1723763.0,19680,86549.69512195121,87589.58333333334
344,02186,MA,25,13300,2115662.0,2150118.0,13300,159072.33082706766,161663.007518797
345,02188,MA,25,7870,557461.0,562901.0,7870,70833.67217280813,71524.90470139771
346,02189,MA,25,7940,511982.0,517089.0,7940,64481.360201511336,65124.55919395465
347,02190,MA,25,9660,777037.0,785423.0,9660,80438.61283643892,81306.72877846792
348,02191,MA,25,4640,343229.0,346511.0,4640,73971.7672413793,74679.09482758622
349,02199,MA,25,930,640306.0,647851.0,930,688501.0752688173,696613.9784946237
350,02210,MA,25,3080,956856.0,973284.0,3080,310667.53246753244,316001.2987012987
351,02215,MA,25,6500,545711.0,553515.0,6500,83955.53846153847,85156.15384615384
352,02301,MA,25,31660,1356747.0,1366423.0,31660,42853.663929248265,43159.28616550853
353,02302,MA,25,17640,814234.0,818987.0,17640,46158.39002267574,46427.83446712018
354,02322,MA,25,2460,168686.0,170307.0,2460,68571.54471544716,69230.48780487805
355,02324,MA,25,12200,960327.0,971407.0,12200,78715.32786885246,79623.52459016394
356,02330,MA,25,5700,381395.0,386555.0,5700,66911.40350877192,67816.66666666666
357,02332,MA,25,7060,1428974.0,1452802.0,7060,202404.2492917847,205779.32011331443
358,02333,MA,25,7470,541909.0,547221.0,7470,72544.71218206157,73255.8232931727
359,02338,MA,25,4170,289889.0,293770.0,4170,69517.74580335732,70448.4412470024
360,02339,MA,25,7280,862698.0,876056.0,7280,118502.47252747254,120337.36263736263
361,02341,MA,25,5390,414418.0,419059.0,5390,76886.45640074211,77747.49536178108
362,02343,MA,25,5860,365754.0,368783.0,5860,62415.35836177474,62932.25255972696
363,02346,MA,25,12500,809803.0,819835.0,12500,64784.24,65586.8
364,02347,MA,25,5760,529386.0,536473.0,5760,91907.29166666667,93137.67361111111
365,02351,MA,25,8760,644791.0,651431.0,8760,73606.27853881278,74364.26940639269
366,02356,MA,25,6290,786572.0,800197.0,6290,125051.19236883942,127217.32909379968
367,02359,MA,25,9200,791715.0,802362.0,9200,86055.97826086957,87213.26086956522
368,02360,MA,25,29720,2480065.0,2514678.0,29720,83447.67833109017,84612.31493943473
369,02364,MA,25,6720,600208.0,609937.0,6720,89316.66666666666,90764.43452380953
370,02367,MA,25,1510,128859.0,130810.0,1510,85337.08609271522,86629.13907284768
371,02368,MA,25,18310,1022981.0,1031213.0,18310,55870.07099945385,56319.6613872201
372,02370,MA,25,9520,599112.0,604752.0,9520,62931.93277310925,63524.36974789916
373,02375,MA,25,5520,484283.0,490267.0,5520,87732.42753623189,88816.48550724638
374,02379,MA,25,3870,296650.0,300516.0,3870,76653.74677002583,77652.71317829458
375,02382,MA,25,7700,502537.0,506865.0,7700,65264.545454545456,65826.62337662338
376,02420,MA,25,7020,1785974.0,1810505.0,7020,254412.2507122507,257906.69515669515
377,02421,MA,25,8160,2109440.0,2137122.0,8160,258509.80392156861,261902.20588235292
378,02445,MA,25,10070,3131236.0,3173107.0,10070,310946.97120158887,315104.96524329693
379,02446,MA,25,14300,2532768.0,2566938.0,14300,177116.64335664336,179506.15384615384
380,02451,MA,25,9540,845080.0,855528.0,9540,88582.80922431865,89677.98742138364
381,02452,MA,25,6480,580188.0,589375.0,6480,89535.18518518518,90952.93209876544
382,02453,MA,25,14690,1079740.0,1092800.0,14690,73501.70183798502,74390.74200136148
383,02458,MA,25,6440,1520870.0,1543119.0,6440,236159.93788819876,239614.75155279503
384,02459,MA,25,8740,2569398.0,2615220.0,8740,293981.46453089244,299224.2562929062
385,02460,MA,25,4730,826967.0,839991.0,4730,174834.46088794927,177587.94926004228
386,02461,MA,25,3540,715595.0,728939.0,3540,202145.4802259887,205914.97175141243
387,02462,MA,25,690,126948.0,128734.0,690,183982.60869565216,186571.01449275363
388,02464,MA,25,1620,208845.0,212446.0,1620,128916.66666666666,131139.5061728395
389,02465,MA,25,5890,1908989.0,1936000.0,5890,324106.79117147706,328692.69949066214
390,02466,MA,25,3450,596446.0,607662.0,3450,172882.89855072464,176133.91304347827
391,02467,MA,25,7740,3648225.0,3687026.0,7740,471346.89922480617,476359.9483204134
392,02468,MA,25,2670,1041153.0,1059842.0,2670,389944.94382022467,396944.5692883895
393,02472,MA,25,19030,1698747.0,1728478.0,19030,89266.78928008408,90829.1119285339
394,02474,MA,25,14460,1675926.0,1700321.0,14460,115900.82987551867,117587.89764868602
395,02476,MA,25,8830,1192928.0,1210888.0,8830,135099.4337485844,137133.4088335221
396,02478,MA,25,12570,2522426.0,2561547.0,12570,200670.3261734288,203782.57756563247
397,02481,MA,25,6920,4395310.0,4449969.0,6920,635160.4046242775,643059.1040462428
398,02482,MA,25,5000,2063019.0,2085367.0,5000,412603.8,417073.39999999997
399,02492,MA,25,9540,3194036.0,3243919.0,9540,334804.6121593292,340033.43815513625
400,02493,MA,25,5160,4405408.0,4451589.0,5160,853761.2403100774,862711.046511628
401,02494,MA,25,4810,877404.0,893438.0,4810,182412.474012474,185745.94594594595
402,02532,MA,25,6140,425461.0,431756.0,6140,69293.32247557004,70318.56677524431
403,02535,MA,25,680,88816.0,91569.0,680,130611.76470588236,134660.29411764705
404,02536,MA,25,10830,813733.0,828058.0,10830,75136.93444136658,76459.64912280702
405,02537,MA,25,3150,332223.0,337814.0,3150,105467.61904761905,107242.53968253969
406,02538,MA,25,2460,117934.0,119208.0,2460,47940.650406504064,48458.53658536586
407,02539,MA,25,2980,274674.0,281981.0,2980,92172.4832214765,94624.4966442953
408,02540,MA,25,4040,408864.0,416714.0,4040,101203.9603960396,103147.0297029703
409,02542,MA,25,190,9183.0,9237.0,190,48331.57894736842,48615.789473684206
410,02543,MA,25,490,56984.0,58033.0,490,116293.87755102041,118434.69387755102
411,02554,MA,25,6320,597931.0,619143.0,6320,94609.33544303798,97965.66455696203
412,02556,MA,25,2000,211990.0,216876.0,2000,105995.0,108438.0
413,02559,MA,25,1820,148140.0,150518.0,1820,81395.6043956044,82702.1978021978
414,02562,MA,25,1850,156575.0,158927.0,1850,84635.13513513513,85906.48648648648
415,02563,MA,25,5570,467708.0,476319.0,5570,83969.12028725314,85515.08078994614
416,02568,MA,25,4450,306099.0,316228.0,4450,68786.29213483146,71062.47191011236
417,02571,MA,25,5650,328655.0,332329.0,5650,58169.02654867257,58819.292035398226
418,02576,MA,25,2220,128201.0,130299.0,2220,57748.198198198195,58693.24324324325
419,02601,MA,25,8210,358475.0,363863.0,8210,43663.21559074299,44319.48842874543
420,02630,MA,25,1110,148758.0,151950.0,1110,134016.2162162162,136891.8918918919
421,02631,MA,25,5400,428023.0,437897.0,5400,79263.51851851853,81092.03703703704
422,02632,MA,25,5950,461646.0,469468.0,5950,77587.56302521008,78902.18487394958
423,02633,MA,25,2280,268744.0,274655.0,2280,117870.17543859649,120462.71929824562
424,02635,MA,25,2020,213512.0,217698.0,2020,105699.0099009901,107771.28712871287
425,02638,MA,25,1730,160576.0,163533.0,1730,92818.4971098266,94527.74566473988
426,02639,MA,25,1840,87458.0,88625.0,1840,47531.52173913043,48165.760869565216
427,02642,MA,25,2220,161675.0,164558.0,2220,72826.57657657657,74125.22522522522
428,02644,MA,25,2270,169344.0,171684.0,2270,74600.88105726872,75631.71806167401
429,02645,MA,25,5570,404360.0,412292.0,5570,72596.05026929983,74020.10771992819
430,02646,MA,25,1140,100560.0,103033.0,1140,88210.52631578948,90379.82456140351
431,02648,MA,25,4140,325375.0,331906.0,4140,78592.99516908213,80170.53140096618
432,02649,MA,25,8180,652752.0,663040.0,8180,79798.53300733496,81056.2347188264
433,02650,MA,25,580,62372.0,63767.0,580,107537.93103448275,109943.10344827587
434,02653,MA,25,3050,270257.0,277459.0,3050,88608.85245901639,90970.16393442622
435,02655,MA,25,2040,312361.0,317531.0,2040,153118.13725490196,155652.45098039217
436,02657,MA,25,2510,186607.0,191695.0,2510,74345.41832669322,76372.50996015937
437,02659,MA,25,670,47250.0,48554.0,670,70522.3880597015,72468.65671641791
438,02660,MA,25,3540,226063.0,229398.0,3540,63859.60451977401,64801.69491525423
439,02664,MA,25,5410,321331.0,325874.0,5410,59395.74861367837,60235.489833641404
440,02667,MA,25,1580,107622.0,110409.0,1580,68115.18987341772,69879.11392405063
441,02668,MA,25,1840,164260.0,168625.0,1840,89271.73913043478,91644.02173913043
442,02670,MA,25,890,72941.0,74360.0,890,81956.1797752809,83550.5617977528
443,02671,MA,25,680,49170.0,50007.0,680,72308.82352941176,73539.70588235295
444,02673,MA,25,4820,263978.0,267961.0,4820,54767.219917012444,55593.56846473029
445,02675,MA,25,3750,303756.0,309299.0,3750,81001.59999999999,82479.73333333332
446,02702,MA,25,2220,175968.0,178041.0,2220,79264.86486486487,80198.64864864864
447,02703,MA,25,22920,1506623.0,1522800.0,22920,65733.9877835951,66439.79057591624
448,02715,MA,25,1860,144370.0,145993.0,1860,77618.27956989247,78490.86021505376
449,02717,MA,25,2590,221736.0,224498.0,2590,85612.3552123552,86678.76447876448
450,02718,MA,25,3620,223504.0,225285.0,3620,61741.436464088394,62233.42541436464
451,02719,MA,25,8280,521127.0,529292.0,8280,62938.04347826087,63924.15458937198
452,02720,MA,25,14660,718501.0,724593.0,14660,49010.982264665756,49426.534788540244
453,02721,MA,25,11610,447178.0,450109.0,11610,38516.62360034453,38769.07838070629
454,02723,MA,25,6630,249080.0,250594.0,6630,37568.62745098039,37796.983408748114
455,02724,MA,25,7690,296012.0,297885.0,7690,38493.10793237972,38736.67100130039
456,02725,MA,25,1320,80011.0,80755.0,1320,60614.39393939394,61178.030303030304
457,02726,MA,25,8140,557736.0,563472.0,8140,68517.93611793611,69222.60442260442
458,02738,MA,25,2700,333216.0,338681.0,2700,123413.33333333333,125437.4074074074
459,02739,MA,25,3590,405253.0,413969.0,3590,112883.84401114206,115311.6991643454
460,02740,MA,25,19480,809311.0,816610.0,19480,41545.73921971252,41920.43121149897
461,02743,MA,25,5360,352116.0,357145.0,5360,65693.28358208956,66631.52985074627
462,02744,MA,25,5300,198312.0,200300.0,5300,37417.35849056604,37792.45283018868
463,02745,MA,25,12440,608826.0,614219.0,12440,48940.99678456592,49374.517684887454
464,02746,MA,25,6600,214787.0,215998.0,6600,32543.48484848485,32726.969696969696
465,02747,MA,25,9470,721506.0,732692.0,9470,76188.59556494192,77369.79936642028
466,02748,MA,25,5930,612962.0,624891.0,5930,103366.2731871838,105377.9089376054
467,02760,MA,25,14210,1172606.0,1185700.0,14210,82519.77480647432,83441.23856439127
468,02762,MA,25,4980,415337.0,419768.0,4980,83401.00401606427,84290.76305220883
469,02763,MA,25,1120,108011.0,109292.0,1120,96438.39285714286,97582.14285714286
470,02764,MA,25,2130,157126.0,158513.0,2130,73768.0751173709,74419.24882629108
471,02766,MA,25,9350,778224.0,788264.0,9350,83232.51336898396,84306.31016042782
472,02767,MA,25,7560,619712.0,627375.0,7560,81972.48677248678,82986.11111111111
473,02769,MA,25,6380,617524.0,627156.0,6380,96790.59561128527,98300.31347962383
474,02770,MA,25,2960,268386.0,272766.0,2960,90670.94594594595,92150.67567567567
475,02771,MA,25,7940,643748.0,651890.0,7940,81076.57430730478,82102.01511335012
476,02777,MA,25,8650,635050.0,641625.0,8650,73416.18497109826,74176.30057803469
477,02779,MA,25,3440,272142.0,275174.0,3440,79111.04651162791,79992.44186046511
478,02780,MA,25,25710,1367705.0,1379477.0,25710,53197.394010112796,53655.27032283158
479,02790,MA,25,8680,684262.0,695176.0,8680,78832.02764976959,80089.40092165899
480,02804,RI,44,1480,92228.0,93486.0,1480,62316.21621621622,63166.21621621621
481,02806,RI,44,8240,1492762.0,1518762.0,8240,181160.4368932039,184315.77669902914
482,02808,RI,44,1140,62172.0,62974.0,1140,54536.84210526315,55240.35087719298
483,02809,RI,44,10350,773669.0,786157.0,10350,74750.62801932367,75957.19806763284
484,02812,RI,44,680,50794.0,51303.0,680,74697.05882352941,75445.58823529413
485,02813,RI,44,4200,321906.0,328152.0,4200,76644.28571428571,78131.42857142857
486,02814,RI,44,3940,285499.0,289399.0,3940,72461.67512690356,73451.52284263959
487,02815,RI,44,150,9567.0,9710.0,150,63780.0,64733.333333333336
488,02816,RI,44,16990,1107939.0,1119292.0,16990,65211.24190700412,65879.45850500294
489,02817,RI,44,3300,271464.0,275288.0,3300,82261.81818181819,83420.60606060606
490,02818,RI,44,9870,1504669.0,1531861.0,9870,152448.7335359676,155203.74873353596
491,02822,RI,44,3120,251905.0,255855.0,3120,80738.78205128206,82004.80769230769
492,02825,RI,44,2700,201794.0,204621.0,2700,74738.51851851851,75785.55555555556
493,02827,RI,44,1170,82438.0,83388.0,1170,70459.82905982906,71271.79487179486
494,02828,RI,44,3870,310490.0,315165.0,3870,80229.97416020672,81437.98449612403
495,02830,RI,44,3270,223517.0,226134.0,3270,68353.82262996942,69154.12844036697
496,02831,RI,44,2100,190704.0,193903.0,2100,90811.42857142858,92334.76190476191
497,02832,RI,44,2510,167531.0,169583.0,2510,66745.41832669322,67562.94820717131
498,02833,RI,44,320,17701.0,17903.0,320,55315.625,55946.875
499,02835,RI,44,3070,534590.0,546430.0,3070,174133.55048859934,177990.22801302932
500,02837,RI,44,1790,167867.0,171153.0,1790,93780.4469273743,95616.20111731844
501,02838,RI,44,1680,84664.0,85339.0,1680,50395.23809523809,50797.02380952381
502,02839,RI,44,960,58023.0,58526.0,960,60440.625,60964.58333333333
503,02840,RI,44,11310,938496.0,955693.0,11310,82979.31034482758,84499.82316534041
504,02842,RI,44,8640,653649.0,663584.0,8640,75653.81944444445,76803.70370370371
505,02852,RI,44,12480,1131487.0,1148506.0,12480,90664.02243589744,92027.72435897436
506,02857,RI,44,4580,373647.0,378591.0,4580,81582.31441048035,82661.7903930131
507,02858,RI,44,310,19611.0,19703.0,310,63261.290322580644,63558.06451612903
508,02859,RI,44,3090,190088.0,191940.0,3090,61517.15210355987,62116.50485436893
509,02860,RI,44,22050,855915.0,864002.0,22050,38817.00680272109,39183.7641723356
510,02861,RI,44,14160,660433.0,665749.0,14160,46640.74858757062,47016.17231638418
511,02863,RI,44,8250,239608.0,240971.0,8250,29043.39393939394,29208.606060606064
512,02864,RI,44,17990,1427219.0,1443847.0,17990,79334.01889938855,80258.31017231794
513,02865,RI,44,9210,911954.0,928111.0,9210,99017.80673181325,100772.09554831704
514,02871,RI,44,9320,863281.0,877195.0,9320,92626.71673819743,94119.63519313304
515,02874,RI,44,3080,381771.0,388933.0,3080,123951.62337662338,126276.94805194806
516,02875,RI,44,190,10459.0,10575.0,190,55047.36842105263,55657.8947368421
517,02876,RI,44,720,45266.0,45938.0,720,62869.444444444445,63802.777777777774
518,02878,RI,44,8410,630726.0,638741.0,8410,74997.14625445899,75950.17835909632
519,02879,RI,44,10920,980939.0,1000297.0,10920,89829.57875457875,91602.28937728939
520,02881,RI,44,1110,95412.0,96646.0,1110,85956.75675675676,87068.46846846846
521,02882,RI,44,6440,637772.0,650293.0,6440,99032.91925465838,100977.17391304347
522,02885,RI,44,5610,372091.0,376961.0,5610,66326.38146167558,67194.47415329768
523,02886,RI,44,15490,1095174.0,1110125.0,15490,70702.00129115558,71667.20464816011
524,02888,RI,44,10920,669540.0,677269.0,10920,61313.18681318681,62020.9706959707
525,02889,RI,44,15150,897928.0,907637.0,15150,59269.17491749175,59910.03300330033
526,02891,RI,44,11740,808616.0,821681.0,11740,68877.00170357752,69989.86371379899
527,02892,RI,44,2700,226049.0,229460.0,2700,83721.85185185185,84985.18518518518
528,02893,RI,44,15590,796902.0,803951.0,15590,51116.22835150737,51568.37716484926
529,02894,RI,44,450,24849.0,25041.0,450,55220.0,55646.66666666667
530,02895,RI,44,19370,799246.0,805064.0,19370,41262.054723799694,41562.41610738255
531,02896,RI,44,5280,408778.0,413023.0,5280,77420.07575757576,78224.05303030302
532,02898,RI,44,1090,75238.0,76112.0,1090,69025.68807339449,69827.52293577981
533,02903,RI,44,4160,410802.0,417620.0,4160,98750.48076923077,100389.42307692308
534,02904,RI,44,14880,746419.0,754249.0,14880,50162.56720430108,50688.77688172043
535,02905,RI,44,12220,548379.0,554943.0,12220,44875.53191489361,45412.68412438625
536,02906,RI,44,12040,1684252.0,1715024.0,12040,139888.03986710962,142443.85382059801
537,02907,RI,44,13690,396828.0,400301.0,13690,28986.70562454346,29240.394448502557
538,02908,RI,44,17150,683247.0,690231.0,17150,39839.47521865889,40246.7055393586
539,02909,RI,44,19730,615100.0,620722.0,19730,31175.87430309174,31460.821084642677
540,02910,RI,44,11790,570460.0,575946.0,11790,48385.072094995754,48850.38167938931
541,02911,RI,44,8030,432908.0,436943.0,8030,53911.33250311332,54413.82316313823
542,02914,RI,44,11040,511252.0,515200.0,11040,46309.05797101449,46666.666666666664
543,02915,RI,44,8870,498054.0,503465.0,8870,56150.39458850056,56760.42841037204
544,02916,RI,44,4580,356889.0,363448.0,4580,77923.36244541485,79355.45851528384
545,02917,RI,44,6260,496983.0,502855.0,6260,79390.25559105432,80328.27476038339
546,02919,RI,44,15340,888606.0,898711.0,15340,57927.379400260754,58586.1147327249
547,02920,RI,44,18310,1066945.0,1078985.0,18310,58271.16329874386,58928.72747132714
548,02921,RI,44,6210,643258.0,654537.0,6210,103584.21900161031,105400.48309178744
549,03031,NH,33,5960,872097.0,884698.0,5960,146325.0,148439.26174496644
550,03032,NH,33,2960,293934.0,298929.0,2960,99302.02702702703,100989.52702702703
551,03033,NH,33,2570,286642.0,290293.0,2570,111533.85214007783,112954.4747081712
552,03034,NH,33,2250,178335.0,181434.0,2250,79260.0,80637.33333333333
553,03036,NH,33,2700,257636.0,262014.0,2700,95420.74074074074,97042.22222222222
554,03037,NH,33,2370,194938.0,198588.0,2370,82252.32067510548,83792.40506329114
555,03038,NH,33,18130,1209129.0,1223927.0,18130,66692.16767788197,67508.38389409818
556,03042,NH,33,3780,250084.0,253614.0,3780,66159.78835978836,67093.6507936508
557,03043,NH,33,780,64608.0,65868.0,780,82830.76923076923,84446.15384615384
558,03044,NH,33,2440,173578.0,175795.0,2440,71138.52459016394,72047.13114754097
559,03045,NH,33,7040,520078.0,528158.0,7040,73874.71590909091,75022.44318181818
560,03046,NH,33,1470,135585.0,138110.0,1470,92234.69387755102,93952.38095238095
561,03047,NH,33,840,53264.0,54198.0,840,63409.52380952381,64521.42857142857
562,03048,NH,33,1700,108860.0,109891.0,1700,64035.294117647056,64641.76470588235
563,03049,NH,33,4140,628425.0,639271.0,4140,151793.47826086957,154413.28502415458
